transliterated,reference,distance,features,address
staēra,staēra,0,[],"[{'id': 'Y10.11c', 'index': 1}, {'id': 'Y10.11c', 'index': 2}]"
staērōsāra,starōsāra,1,"[{'type': 'replace', 'from': 'aē', 'to': 'a', 'str': 'a for aē', 'is_documented': False, 'description': None}]","[{'id': 'Y10.11c', 'index': 3}]"
aōi,auui,1,"[{'type': 'replace', 'from': 'aō', 'to': 'au', 'str': 'au for aō', 'is_documented': True, 'description': ""the monophthongization of the diphthong aō into a is noted in Indian manuscripts, though to a 'very lesser extent' than its monophthongization to u""}, {'type': 'delete', 'from': 'u', 'str': 'u deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}]","[{'id': 'Y10.11c', 'index': 4}]"
kusrāδa,kusrāδa,0,[],"[{'id': 'Y10.11c', 'index': 5}]"
kusrōpatāδa,kusrōpatāδa,0,[],"[{'id': 'Y10.11c', 'index': 6}, {'id': 'Y10.11c', 'index': 7}]"
aōi,auui,1,"[{'type': 'replace', 'from': 'aō', 'to': 'au', 'str': 'au for aō', 'is_documented': True, 'description': ""the monophthongization of the diphthong aō into a is noted in Indian manuscripts, though to a 'very lesser extent' than its monophthongization to u""}, {'type': 'delete', 'from': 'u', 'str': 'u deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}]","[{'id': 'Y10.11c', 'index': 8}]"
paβrāna,paβrāna,0,[],"[{'id': 'Y10.11c', 'index': 9}]"
višpaϑa,višpaϑa,0,[],"[{'id': 'Y10.11c', 'index': 10}, {'id': 'Y10.11c', 'index': 11}]"
aōi,auui,1,"[{'type': 'replace', 'from': 'aō', 'to': 'au', 'str': 'au for aō', 'is_documented': True, 'description': ""the monophthongization of the diphthong aō into a is noted in Indian manuscripts, though to a 'very lesser extent' than its monophthongization to u""}, {'type': 'delete', 'from': 'u', 'str': 'u deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}]","[{'id': 'Y10.11c', 'index': 12}]"
spətagaōna,spitagaōna,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y10.11c', 'index': 13}]"
gairi,gairi,0,[],"[{'id': 'Y10.11c', 'index': 14}]"
āat̰,āat̰,0,[],"[{'id': 'Y10.11c', 'index': 15}, {'id': 'Y10.12a', 'index': 0}]"
āhuua,āhuua,0,[],"[{'id': 'Y10.12a', 'index': 1}]"
pauruuatāhuua,pauruuatāhuua,0,[],"[{'id': 'Y10.12a', 'index': 2}]"
paurusarəδō,pourusarəδō,1,"[{'type': 'replace', 'from': 'au', 'to': 'ou', 'str': 'ou for au', 'is_documented': False, 'description': None}]","[{'id': 'Y10.12a', 'index': 3}, {'id': 'Y10.12a', 'index': 4}]"
vīraōδahe,vīraōδahe,0,[],"[{'id': 'Y10.12a', 'index': 5}]"
haōmō,haōmō,0,[],"[{'id': 'Y10.12a', 'index': 6}]"
gaōma,gaōma,0,[],"[{'id': 'Y10.12a', 'index': 7}]"
zairigaōnō,zairigaōnō,0,[],"[{'id': 'Y10.12a', 'index': 8}]"
ātē,ātē,0,[],"[{'id': 'Y10.12a', 'index': 9}, {'id': 'Y10.12b', 'index': 0}]"
baēšaza,baēšaza,0,[],"[{'id': 'Y10.12b', 'index': 1}]"
irīrəϑre,irīriϑarə,3,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}, {'type': 'delete', 'from': 'a', 'str': 'a deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'replace', 'from': 'e', 'to': 'ə', 'str': 'ə for e', 'is_documented': False, 'description': None}]","[{'id': 'Y10.12b', 'index': 2}]"
vaŋhə̄uš,vaŋhə̄uš,0,[],"[{'id': 'Y10.12b', 'index': 3}]"
manaŋhō,manaŋhō,0,[],"[{'id': 'Y10.12b', 'index': 4}]"
miiābiiō,maiiābiiō,1,"[{'type': 'replace', 'from': 'ii', 'to': 'ai', 'str': 'ai for ii', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y10.12b', 'index': 5}, {'id': 'Y10.12b', 'index': 6}]"
āat̰,āat̰,0,[],"[{'id': 'Y10.12b', 'index': 7}, {'id': 'Y10.12c', 'index': 0}]"
mē,mē,0,[],"[{'id': 'Y10.12c', 'index': 1}]"
ahe,ahe,0,[],"[{'id': 'Y10.12c', 'index': 2}]"
dušsaŋhahe,dušsaŋhahe,0,[],"[{'id': 'Y10.12c', 'index': 3}]"
parāca,parāca,0,[],"[{'id': 'Y10.12c', 'index': 4}]"
vaēpaiia,vaēpaiia,0,[],"[{'id': 'Y10.12c', 'index': 5}]"
manō,manō,0,[],"[{'id': 'Y10.12c', 'index': 6}]"
āat̰,āat̰,0,[],"[{'id': 'Y10.12c', 'index': 7}, {'id': 'Y10.12d', 'index': 0}]"
ahe,ahe,0,[],"[{'id': 'Y10.12d', 'index': 1}, {'id': 'Y10.12d', 'index': 2}]"
nī,nī,0,[],"[{'id': 'Y10.12d', 'index': 3}]"
manō,manō,0,[],"[{'id': 'Y10.12d', 'index': 4}]"
manō,manō,0,[],"[{'id': 'Y10.12d', 'index': 5}]"
yō,yō,0,[],"[{'id': 'Y10.12d', 'index': 6}]"
mē,mē,0,[],"[{'id': 'Y10.12d', 'index': 7}]"
dušsaŋhō,dušsaŋhō,0,[],"[{'id': 'Y10.12d', 'index': 8}, {'id': 'Y10.12d', 'index': 9}]"
hištaiti,hištaite,1,"[{'type': 'replace', 'from': 'i', 'to': 'e', 'str': 'e for i', 'is_documented': True, 'description': 'common confusions among short palatal vowels (ə, e, i)'}]","[{'id': 'Y10.12d', 'index': 10}]"
nəmō,nəmō,0,[],"[{'id': 'Y10.12d', 'index': 11}, {'id': 'Y10.13a', 'index': 0}]"
haōmāi,haōmāi,0,[],"[{'id': 'Y10.13a', 'index': 1}]"
yat̰,yat̰,0,[],"[{'id': 'Y10.13a', 'index': 2}]"
kərənōiti,kərənaōiti,1,"[{'type': 'replace', 'from': 'ōi', 'to': 'aō', 'str': 'aō for ōi', 'is_documented': True, 'description': ""This feature represents a confusion within a broader group of spellings including aō, ōi, aōi, and ō. This confusion arises because all these forms were likely pronounced as ō or ū. While ōi for aō 'does not usually occur' as a general rule in Iranian manuscripts, it can be found in specific contexts, such as the genitive singular forms of u-stems (e.g., rašnaōš vs. rašnōiš), where there might be influence from i-stems. In Indian manuscripts, this type of confusion, including ō for ōi and ōi for ō, is frequently observed""}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y10.13a', 'index': 3}]"
darəγaōš,driγaōš,2,"[{'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y10.13a', 'index': 4}]"
hauuat̰masō,hauuat̰masō,0,[],"[{'id': 'Y10.13a', 'index': 5}]"
manō,manō,0,[],"[{'id': 'Y10.13a', 'index': 6}]"
yaϑa,yaϑa,0,[],"[{'id': 'Y10.13a', 'index': 7}]"
raēuuastəmahecit̰,raēuuastəmahecit̰,0,[],"[{'id': 'Y10.13a', 'index': 8}]"
nəmō,nəmō,0,[],"[{'id': 'Y10.13a', 'index': 9}, {'id': 'Y10.13b', 'index': 0}, {'id': 'Y10.13b', 'index': 1}]"
haōmāi,haōmāi,0,[],"[{'id': 'Y10.13b', 'index': 2}]"
yat̰,yat̰,0,[],"[{'id': 'Y10.13b', 'index': 3}]"
kərənaōiti,kərənaōiti,0,[],"[{'id': 'Y10.13b', 'index': 4}]"
darəγaōš,driγaōš,2,"[{'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y10.13b', 'index': 5}]"
hauuat̰masō,hauuat̰masō,1,[],"[{'id': 'Y10.13b', 'index': 6}, {'id': 'Y10.13b', 'index': 7}]"
manō,manō,0,[],"[{'id': 'Y10.13b', 'index': 8}]"
yat̰,yat̰,0,[],"[{'id': 'Y10.13b', 'index': 9}]"
usnąm,usnąm,0,[],"[{'id': 'Y10.13b', 'index': 10}]"
aēiti,aēiti,0,[],"[{'id': 'Y10.13b', 'index': 11}]"
vaēiδaiia,vaēδiia,2,"[{'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'replace', 'from': 'ai', 'to': 'ii', 'str': 'ii for ai', 'is_documented': True, 'description': 'The sources discuss ii primarily in relation to ī (and y/ẏ), where uu for ū and ii for ī are described as a scriptural convention in Indian manuscripts influenced by Gujarati orthography, with inverse spellings also occurring'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y10.13b', 'index': 12}]"
paōurunarəm,pourunarəm,2,"[{'type': 'replace', 'from': 'aō', 'to': 'ou', 'str': 'ou for aō', 'is_documented': True, 'description': 'Lengthened ō for o, minor orthographic variation.'}, {'type': 'insert', 'to': 'u', 'str': 'u inserted', 'is_documented': True, 'description': 'u inserted epenthetically, e.g., ŋuh for ŋᵛh.'}]","[{'id': 'Y10.13c', 'index': 0}]"
tīm,tūm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y10.13c', 'index': 1}]"
kərənīiši,kərənūši,2,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y10.13c', 'index': 2}]"
spaniiaŋhəm,spaińiiaŋhəm,2,"[{'type': 'replace', 'from': 'a', 'to': 'ai', 'str': 'ai for a', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'n', 'to': 'ń', 'str': 'ń for n', 'is_documented': True, 'description': 'Palatal ń replaced by n, especially in Indian traditions.'}]","[{'id': 'Y10.13c', 'index': 3}]"
cistiuuastarəm,cistiuuastarəm,0,[],"[{'id': 'Y10.13c', 'index': 4}]"
yasətē,yasətē,0,[],"[{'id': 'Y10.13c', 'index': 5}, {'id': 'Y10.13d', 'index': 0}]"
bāδa,bāδa,0,[],"[{'id': 'Y10.13d', 'index': 1}]"
haōma,haōma,0,[],"[{'id': 'Y10.13d', 'index': 2}]"
zāiri,zāire,1,"[{'type': 'replace', 'from': 'i', 'to': 'e', 'str': 'e for i', 'is_documented': True, 'description': 'common confusions among short palatal vowels (ə, e, i)'}]","[{'id': 'Y10.13d', 'index': 3}]"
gauua,gauua,0,[],"[{'id': 'Y10.13d', 'index': 4}]"
ərəstahe,iristahe,2,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}, {'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y10.13d', 'index': 5}]"
baxšaiti,baxšaiti,0,[],"[{'id': 'Y10.13d', 'index': 6}]"
māme,māme,0,[],"[{'id': 'Y10.13d', 'index': 7}, {'id': 'Y10.14a', 'index': 0}]"
yaϑa,yaϑa,0,[],"[{'id': 'Y10.14a', 'index': 1}]"
gaōš,gaōš,0,[],"[{'id': 'Y10.14a', 'index': 2}]"
drafšō,drafšō,0,[],"[{'id': 'Y10.14a', 'index': 3}]"
āsitō,āsitō,0,[],"[{'id': 'Y10.14a', 'index': 4}]"
vārəm,vārəm,0,[],"[{'id': 'Y10.14a', 'index': 5}]"
cairi,cairi,0,[],"[{'id': 'Y10.14a', 'index': 6}]"
fraša,fraš́a,1,"[{'type': 'replace', 'from': 'š', 'to': 'š́', 'str': 'š́ for š', 'is_documented': True, 'description': 'š used for š́, both often confused in manuscript spelling.'}]","[{'id': 'Y10.14a', 'index': 7}, {'id': 'Y10.14b', 'index': 0}]"
fraiiaṇtō,fraiiaṇtu,1,"[{'type': 'replace', 'from': 'ō', 'to': 'u', 'str': 'u for ō', 'is_documented': False, 'description': None}]","[{'id': 'Y10.14b', 'index': 1}]"
tē,tē,0,[],"[{'id': 'Y10.14b', 'index': 2}]"
maδō,maδō,0,[],"[{'id': 'Y10.14b', 'index': 3}]"
vərəzi,vərəzō,1,"[{'type': 'replace', 'from': 'i', 'to': 'ō', 'str': 'ō for i', 'is_documented': False, 'description': None}]","[{'id': 'Y10.14b', 'index': 4}]"
aŋhā̊ŋhō,mā̊ŋhō,3,"[{'type': 'replace', 'from': 'a', 'to': 'm', 'str': 'm for a', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'ŋ', 'str': 'ŋ inserted', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'h', 'str': 'h inserted', 'is_documented': True, 'description': ""The inverse of the loss of 'h' (i.e., 'h' being inserted) occurs, leading to 'misunderstandings'""}]","[{'id': 'Y10.14b', 'index': 5}]"
jasəṇtō,jasəṇtu,1,"[{'type': 'replace', 'from': 'ō', 'to': 'u', 'str': 'u for ō', 'is_documented': False, 'description': None}]","[{'id': 'Y10.14b', 'index': 6}]"
pairitē,pairitē,0,[],"[{'id': 'Y10.14b', 'index': 7}, {'id': 'Y10.14c', 'index': 0}]"
haōma,haōma,0,[],"[{'id': 'Y10.14c', 'index': 1}, {'id': 'Y10.14c', 'index': 2}]"
aṣ̌aōm,aṣ̌āum,2,"[{'type': 'replace', 'from': 'aō', 'to': 'āu', 'str': 'āu for aō', 'is_documented': False, 'description': None}]","[{'id': 'Y10.14c', 'index': 3}]"
aṣ̌auuāzō,aṣ̌auuāzō,0,[],"[{'id': 'Y10.14c', 'index': 4}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y10.14c', 'index': 5}]"
imąm,imąm,0,[],"[{'id': 'Y10.14c', 'index': 6}, {'id': 'Y10.14c', 'index': 7}]"
tanīm,tanūm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y10.14c', 'index': 8}]"
yāmē,yāmē,0,[],"[{'id': 'Y10.14c', 'index': 9}, {'id': 'Y10.14c', 'index': 10}]"
vaēnaiti,vaēnaite,1,"[{'type': 'replace', 'from': 'i', 'to': 'e', 'str': 'e for i', 'is_documented': True, 'description': 'common confusions among short palatal vowels (ə, e, i)'}]","[{'id': 'Y10.14c', 'index': 11}]"
huraōδa,huraōδa,0,[],"[{'id': 'Y10.14c', 'index': 12}, {'id': 'Y10.14c', 'index': 13}]"
auuaŋharəzāmē,auuaŋhərəzāmi,2,"[{'type': 'replace', 'from': 'a', 'to': 'ə', 'str': 'ə for a', 'is_documented': True, 'description': ""This occurs in Iranian manuscripts, although i for ə is more common in Yazdi manuscripts, and e for ə in Kermani manuscripts. The vowel ə is described as a 'colourless' central-mid vowel, which is often interchanged with a, i, and u in Avestan scholarship""}, {'type': 'replace', 'from': 'ē', 'to': 'i', 'str': 'i for ē', 'is_documented': False, 'description': None}]","[{'id': 'Y10.15a', 'index': 0}]"
jaińiiaōš,jańiiōiš,2,"[{'type': 'replace', 'from': 'ai', 'to': 'a', 'str': 'a for ai', 'is_documented': True, 'description': 'the diphthong aē frequently monophthongizes to ai in Indian manuscripts'}, {'type': 'replace', 'from': 'aō', 'to': 'ōi', 'str': 'ōi for aō', 'is_documented': True, 'description': 'aō for ō are also frequent in Iranian manuscripts, especially during the Zand period'}]","[{'id': 'Y10.15a', 'index': 1}]"
īnąm,ūnąm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y10.15a', 'index': 2}]"
mairiiaiiā̊,mairiiaiiā̊,0,[],"[{'id': 'Y10.15a', 'index': 3}]"
əuuītōxarəδaiiā̊,əuuītōxarəδaiiā̊,0,[],"[{'id': 'Y10.15a', 'index': 4}]"
yā,yā,0,[],"[{'id': 'Y10.15a', 'index': 5}, {'id': 'Y10.15b', 'index': 0}, {'id': 'Y10.15b', 'index': 1}]"
maińiiaṇti,maińiiaṇtā,1,"[{'type': 'replace', 'from': 'i', 'to': 'ā', 'str': 'ā for i', 'is_documented': False, 'description': None}]","[{'id': 'Y10.15b', 'index': 2}]"
dauuaiiaṇti,dauuaiieiṇti,2,"[{'type': 'replace', 'from': 'a', 'to': 'e', 'str': 'e for a', 'is_documented': True, 'description': ""In Iranian manuscripts, there is a general tendency for short palatal vowels (ə, e, i) to 'open'. Specifically, a for i is noted, particularly before nasals""}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y10.15b', 'index': 3}]"
āϑrauuanəmca,āϑrauuanəmca,0,[],"[{'id': 'Y10.15b', 'index': 4}, {'id': 'Y10.15b', 'index': 5}]"
haōməmca,haōməmca,0,[],"[{'id': 'Y10.15b', 'index': 6}]"
hāiiā,friiā,2,"[{'type': 'replace', 'from': 'h', 'to': 'f', 'str': 'f for h', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'āi', 'to': 'r', 'str': 'r for āi', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'i', 'to': 'ii', 'str': 'ii for i', 'is_documented': True, 'description': 'This feature is observed in Indian manuscripts, particularly influenced by the conventions of Devanagari and Gujarati scripts. In Avestan orthography, ii is a scriptural convention often used to represent ī or y/ẏ. When Avestan words containing ii were borrowed into Sanskrit, they were sometimes transliterated with a short i'}]","[{'id': 'Y10.15b', 'index': 7}]"
dapta,dapta,0,[],"[{'id': 'Y10.15b', 'index': 8}]"
apanasiieiti,apanasiieiti,0,[],"[{'id': 'Y10.15b', 'index': 9}]"
yātat̰,yātat̰,0,[],"[{'id': 'Y10.15b', 'index': 10}, {'id': 'Y10.15c', 'index': 0}]"
yat̰,yat̰,0,[],"[{'id': 'Y10.15c', 'index': 1}]"
haōmahe,haōmahe,0,[],"[{'id': 'Y10.15c', 'index': 2}, {'id': 'Y10.15c', 'index': 3}]"
draōnō,draōnō,0,[],"[{'id': 'Y10.15c', 'index': 4}]"
nigā̊ŋhəṇti,nigā̊ŋhəṇti,0,[],"[{'id': 'Y10.15c', 'index': 5}]"
nišhaδaiti,nišhiδaiti,1,"[{'type': 'replace', 'from': 'a', 'to': 'i', 'str': 'i for a', 'is_documented': True, 'description': ""In Iranian manuscripts, the confusion of 'a' for 'i' occurs, especially before nasals or after 'r' (e.g., 'tną' for 'tą', 'ϑrətiia-' for 'ϑritiia-'). This is part of the general confusion of short vowels ('i', 'e', 'ə'). While Indian manuscripts show frequent 'i' for 'ə' and 'i' for 'e', a direct 'a' for 'i' is not highlighted as a distinct feature.""}]","[{'id': 'Y10.15c', 'index': 6}, {'id': 'Y10.15c', 'index': 7}]"
nōit̰,nōit̰,0,[],"[{'id': 'Y10.15c', 'index': 8}]"
tąm,tąm,0,[],"[{'id': 'Y10.15c', 'index': 9}]"
āϑrauuapuϑrīm,āϑrauuōpuϑrīm,1,"[{'type': 'replace', 'from': 'a', 'to': 'ō', 'str': 'ō for a', 'is_documented': False, 'description': None}]","[{'id': 'Y10.15c', 'index': 10}]"
naēδa,naēδa,0,[],"[{'id': 'Y10.15c', 'index': 11}]"
dasti,dastē,1,"[{'type': 'replace', 'from': 'i', 'to': 'ē', 'str': 'ē for i', 'is_documented': False, 'description': None}]","[{'id': 'Y10.15c', 'index': 12}]"
hupuϑrīm,hupuϑrīm,0,[],"[{'id': 'Y10.15c', 'index': 13}]"
paṇcanąm,paṇcanąm,0,[],"[{'id': 'Y10.15c', 'index': 14}, {'id': 'Y10.16a', 'index': 0}]"
ahmi,aɱi,1,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y10.16a', 'index': 1}]"
paṇcanąm,paṇcanąm,0,[],"[{'id': 'Y10.16a', 'index': 2}]"
nōit̰,nōit̰,0,[],"[{'id': 'Y10.16a', 'index': 3}]"
ahmi,aɱi,1,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y10.16a', 'index': 4}]"
humatahe,humatahe,0,[],"[{'id': 'Y10.16a', 'index': 5}, {'id': 'Y10.16b', 'index': 0}, {'id': 'Y10.16b', 'index': 1}]"
